,ProjectID,Project Summary,Scope and Deliverables,Theme_x,Products Involved,Required Skills and Expertise,Customer Preferences (Certifications),Integration Requirements (Expertise Areas),Customer Industry,Work Location_x,Work Flexibility_x,Languages Required,Complexity,Effort,Requested End,EmployeeID,Role Name,Role Description,Theme_y,Products Experience,Core Competencies,External/Internal Certifications,Expertise Areas,Industry Experience,Work Location_y,Work Flexibility_y,Languages Known,Available From,Weekly Availability in Hours,Cultural Awareness,Problem Solving,Leadership,Product Match Score,Location Match Score,Language Match Score,Industry Match Score,Skill Match Score,Certification Match Score,Expertise Match Score,Job Description Match Score,Cultural Awareness Score,Problem Solving Score,Leadership Score,Availability Score,Available,Product Match Score Weighted,Location Match Score Weighted,Language Match Score Weighted,Industry Match Score Weighted,Skill Match Score Weighted,Certification Match Score Weighted,Expertise Match Score Weighted,Job Description Match Score Weighted,Cultural Awareness Score Weighted,Problem Solving Score Weighted,Leadership Score Weighted,Final Score
297,P15,Onsite print solutions setup,Install Print2.0 platform for retail client,Technical,"['AIScan', 'IntegratoinHub', 'Print2.0']","{'lCoud Services': 9, 'Dtaa Analysis': 10, 'Workflow Automaiton': 8}",['Microsoft Azure Certification'],"['Cybersecurity', 'API Integration']",Retail,Vienna,remote,"{'French': 'A2', 'German': 'A2', 'Italian': 'A2'}",1,90,2025-08-12,E18,Workflow Consultant,Analyzes business processes and recommends workflow improvements.,Consulting,"['Strategy Kit', 'Business Analysis Framework', 'ERP Migration Tool']","{'Strategic Planning': 6, 'Change Management': 8, 'Business Analysis': 7, 'Project Management': 9, 'Workflow Optimization': 5}","['PMP', 'Business Analysis Certification']",['Business Workflow Optimization'],"['Retail', 'Healthcare']",Vienna,onsite,{'Italian': 'C2'},2025-06-01,30,10,4,2,0.0,1.0,0.33,1.0,1.0,0.0,0.0,0.473,1.0,0.4,0.2,1.0,1,0.0,0.1,0.033,0.075,0.2,0.0,0.0,0.07095,0.025,0.010000000000000002,0.005000000000000001,0.51895
291,P15,Onsite print solutions setup,Install Print2.0 platform for retail client,Technical,"['AIScan', 'IntegratoinHub', 'Print2.0']","{'lCoud Services': 9, 'Dtaa Analysis': 10, 'Workflow Automaiton': 8}",['Microsoft Azure Certification'],"['Cybersecurity', 'API Integration']",Retail,Vienna,remote,"{'French': 'A2', 'German': 'A2', 'Italian': 'A2'}",1,90,2025-08-12,E12,Strategy Consultant,Advises leadership on business growth and optimization strategies.,Consulting,"['ERP Migration Tool', 'Business Analysis Framework']","{'Change Management': 4, 'Project Management': 8, 'Workflow Optimization': 6, 'Business Analysis': 10}",['Six Sigma'],"['Business Workflow Optimization', 'ERP Systems Integration']",['Healthcare'],Berlin,onsite,"{'German': 'C2', 'Italian': 'B1', 'French': 'B2'}",2025-06-22,10,9,9,5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.406,0.9,0.9,0.5,0.81,0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0609,0.022500000000000003,0.022500000000000003,0.0125,0.5184
299,P15,Onsite print solutions setup,Install Print2.0 platform for retail client,Technical,"['AIScan', 'IntegratoinHub', 'Print2.0']","{'lCoud Services': 9, 'Dtaa Analysis': 10, 'Workflow Automaiton': 8}",['Microsoft Azure Certification'],"['Cybersecurity', 'API Integration']",Retail,Vienna,remote,"{'French': 'A2', 'German': 'A2', 'Italian': 'A2'}",1,90,2025-08-12,E20,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,"['Content CMS', 'Social Media Manager', 'Digital Campaign Manager']","{'SEO Optimization': 9, 'Branding': 9, 'Campaign Management': 9, 'Copywriting': 5, 'Content Strategy': 5}","['Google Ads Certification', 'Digital Marketing Certification']",['Content Management Systems'],"['Retail', 'Education']",Berlin,onsite,"{'Italian': 'B1', 'German': 'C1', 'English': 'B2'}",2025-06-29,20,7,1,5,0.0,1.0,0.67,1.0,0.0,0.0,0.0,0.461,0.7,0.1,0.5,1.0,1,0.0,0.1,0.067,0.075,0.0,0.0,0.0,0.06915,0.017499999999999998,0.0025000000000000005,0.0125,0.34365
284,P15,Onsite print solutions setup,Install Print2.0 platform for retail client,Technical,"['AIScan', 'IntegratoinHub', 'Print2.0']","{'lCoud Services': 9, 'Dtaa Analysis': 10, 'Workflow Automaiton': 8}",['Microsoft Azure Certification'],"['Cybersecurity', 'API Integration']",Retail,Vienna,remote,"{'French': 'A2', 'German': 'A2', 'Italian': 'A2'}",1,90,2025-08-12,E5,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,"['Digital Campaign Manager', 'Content CMS']","{'Campaign Management': 9, 'SEO Optimization': 4, 'Copywriting': 7, 'Content Strategy': 8}","['HubSpot Marketing Certification', 'Google Ads Certification']",['SEO Optimization'],"['Education', 'Manufacturing']",Vienna,onsite,"{'Italian': 'C2', 'French': 'B2'}",2025-06-21,30,5,7,9,0.0,1.0,0.67,0.0,0.0,0.0,0.0,0.461,0.5,0.7,0.9,1.0,1,0.0,0.1,0.067,0.0,0.0,0.0,0.0,0.06915,0.0125,0.017499999999999998,0.022500000000000003,0.2886500000000001
295,P15,Onsite print solutions setup,Install Print2.0 platform for retail client,Technical,"['AIScan', 'IntegratoinHub', 'Print2.0']","{'lCoud Services': 9, 'Dtaa Analysis': 10, 'Workflow Automaiton': 8}",['Microsoft Azure Certification'],"['Cybersecurity', 'API Integration']",Retail,Vienna,remote,"{'French': 'A2', 'German': 'A2', 'Italian': 'A2'}",1,90,2025-08-12,E16,Corporate Trainer,Designs and delivers employee training programs.,HR,"['Onboarding Suite', 'HRIS Plus', 'Employee Experience Platform']","{'Talent Management': 8, 'Communication Skills': 9, 'Organizational Development': 7, 'Digital HR': 8}","['PMP', 'SHRM-CP']",['HRIS Systems'],"['Manufacturing', 'Retail', 'Finance']",London,onsite,{'English': 'C2'},2025-06-25,30,1,9,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.485,0.1,0.9,0.4,1.0,1,0.0,0.1,0.0,0.075,0.0,0.0,0.0,0.07275,0.0025000000000000005,0.022500000000000003,0.010000000000000002,0.28275
289,P15,Onsite print solutions setup,Install Print2.0 platform for retail client,Technical,"['AIScan', 'IntegratoinHub', 'Print2.0']","{'lCoud Services': 9, 'Dtaa Analysis': 10, 'Workflow Automaiton': 8}",['Microsoft Azure Certification'],"['Cybersecurity', 'API Integration']",Retail,Vienna,remote,"{'French': 'A2', 'German': 'A2', 'Italian': 'A2'}",1,90,2025-08-12,E10,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,"['Digital Campaign Manager', 'Social Media Manager', 'SEO Toolkit']","{'Content Strategy': 10, 'Campaign Management': 4, 'Copywriting': 4, 'SEO Optimization': 10}","['Google Ads Certification', 'Digital Marketing Certification']","['SEO Optimization', 'Social Media Integration']","['Finance', 'Manufacturing']",London,remote,{'English': 'C2'},2025-06-24,10,10,7,8,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.461,1.0,0.7,0.8,0.78,0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.06915,0.025,0.017499999999999998,0.020000000000000004,0.28165
290,P15,Onsite print solutions setup,Install Print2.0 platform for retail client,Technical,"['AIScan', 'IntegratoinHub', 'Print2.0']","{'lCoud Services': 9, 'Dtaa Analysis': 10, 'Workflow Automaiton': 8}",['Microsoft Azure Certification'],"['Cybersecurity', 'API Integration']",Retail,Vienna,remote,"{'French': 'A2', 'German': 'A2', 'Italian': 'A2'}",1,90,2025-08-12,E11,Customer Success Manager,Supports post-sales success and client satisfaction.,Sales,"['Sales Enablement Suite', 'Loyalty CRM']","{'Customer Relationship Management': 4, 'CRM Integration': 10, 'Negotiation': 6}",['Certified Sales Professional (CSP)'],"['Sales Pipeline Automation', 'Client Relationship Systems']","['Manufacturing', 'Healthcare', 'Finance']",Vienna,hybrid,"{'Italian': 'C2', 'German': 'B1'}",2025-06-15,10,9,4,1,0.0,1.0,0.67,0.0,0.0,0.0,0.0,0.51,0.9,0.4,0.1,0.92,0,0.0,0.1,0.067,0.0,0.0,0.0,0.0,0.0765,0.022500000000000003,0.010000000000000002,0.0025000000000000005,0.2785
280,P15,Onsite print solutions setup,Install Print2.0 platform for retail client,Technical,"['AIScan', 'IntegratoinHub', 'Print2.0']","{'lCoud Services': 9, 'Dtaa Analysis': 10, 'Workflow Automaiton': 8}",['Microsoft Azure Certification'],"['Cybersecurity', 'API Integration']",Retail,Vienna,remote,"{'French': 'A2', 'German': 'A2', 'Italian': 'A2'}",1,90,2025-08-12,E1,Corporate Trainer,Designs and delivers employee training programs.,HR,['Onboarding Suite'],"{'Talent Management': 6, 'Communication Skills': 10}","['HR Analytics Certification', 'SHRM-CP']",['Employee Experience Platforms'],['Manufacturing'],Vienna,onsite,"{'French': 'C2', 'English': 'C2'}",2025-06-29,10,5,9,8,0.0,1.0,0.33,0.0,0.0,0.0,0.0,0.485,0.5,0.9,0.8,0.7,0,0.0,0.1,0.033,0.0,0.0,0.0,0.0,0.07275,0.0125,0.022500000000000003,0.020000000000000004,0.26075
294,P15,Onsite print solutions setup,Install Print2.0 platform for retail client,Technical,"['AIScan', 'IntegratoinHub', 'Print2.0']","{'lCoud Services': 9, 'Dtaa Analysis': 10, 'Workflow Automaiton': 8}",['Microsoft Azure Certification'],"['Cybersecurity', 'API Integration']",Retail,Vienna,remote,"{'French': 'A2', 'German': 'A2', 'Italian': 'A2'}",1,90,2025-08-12,E15,Senior HR Manager,Manages HR operations and employee relations.,HR,"['Employee Experience Platform', 'Onboarding Suite', 'HRIS Plus']","{'Talent Management': 10, 'Organizational Development': 10, 'Communication Skills': 8}",['HR Analytics Certification'],['Organizational Development Systems'],"['Manufacturing', 'Education', 'Finance']",Berlin,onsite,"{'English': 'C2', 'Italian': 'B1'}",2025-06-04,20,9,5,4,0.0,1.0,0.33,0.0,0.0,0.0,0.0,0.413,0.9,0.5,0.4,1.0,1,0.0,0.1,0.033,0.0,0.0,0.0,0.0,0.06194999999999999,0.022500000000000003,0.0125,0.010000000000000002,0.23995000000000002
317,P16,Organizational culture development initiative,"Conduct workshops, employee surveys",HR,"['Onboarding Suite', 'HRISP lus']","{'Organizationla Development': 9, 'Digital HR': 7}","['PMP', 'SHRM-CP']",['Employee Experience Platforms'],Eduaction,London,hybrid,"{'Italain': 'A1', 'eGrman': 'A1', 'rFench': 'B2'}",1,120,2025-06-21,E18,Workflow Consultant,Analyzes business processes and recommends workflow improvements.,Consulting,"['Strategy Kit', 'Business Analysis Framework', 'ERP Migration Tool']","{'Strategic Planning': 6, 'Change Management': 8, 'Business Analysis': 7, 'Project Management': 9, 'Workflow Optimization': 5}","['PMP', 'Business Analysis Certification']",['Business Workflow Optimization'],"['Retail', 'Healthcare']",Vienna,onsite,{'Italian': 'C2'},2025-06-01,30,10,4,2,0.0,0.0,0.33,0.0,0.0,0.5,0.0,0.579,1.0,0.4,0.2,0.71,0,0.0,0.0,0.033,0.0,0.0,0.05,0.0,0.08685,0.025,0.010000000000000002,0.005000000000000001,0.20985
334,P17,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suiet', 'Epmloyee Experience Platform']","{'Digital HR': 10, 'Organizational Development': 10}",['HR Analytics Certification'],"['Employee Experience Platforms', 'Organizational Development Systems']",Rteail,Berlin,hybrid,"{'English': 'C1', 'Geramn': 'C1', 'Fernch': 'A1'}",9,30,2025-07-26,E15,Senior HR Manager,Manages HR operations and employee relations.,HR,"['Employee Experience Platform', 'Onboarding Suite', 'HRIS Plus']","{'Talent Management': 10, 'Organizational Development': 10, 'Communication Skills': 8}",['HR Analytics Certification'],['Organizational Development Systems'],"['Manufacturing', 'Education', 'Finance']",Berlin,onsite,"{'English': 'C2', 'Italian': 'B1'}",2025-06-04,20,9,5,4,1.0,1.0,0.33,0.0,0.56,1.0,0.5,0.631,0.9,0.5,0.4,1.0,1,0.1,0.1,0.033,0.0,0.11200000000000002,0.1,0.05,0.09465,0.022500000000000003,0.0125,0.010000000000000002,0.6346499999999999
335,P17,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suiet', 'Epmloyee Experience Platform']","{'Digital HR': 10, 'Organizational Development': 10}",['HR Analytics Certification'],"['Employee Experience Platforms', 'Organizational Development Systems']",Rteail,Berlin,hybrid,"{'English': 'C1', 'Geramn': 'C1', 'Fernch': 'A1'}",9,30,2025-07-26,E16,Corporate Trainer,Designs and delivers employee training programs.,HR,"['Onboarding Suite', 'HRIS Plus', 'Employee Experience Platform']","{'Talent Management': 8, 'Communication Skills': 9, 'Organizational Development': 7, 'Digital HR': 8}","['PMP', 'SHRM-CP']",['HRIS Systems'],"['Manufacturing', 'Retail', 'Finance']",London,onsite,{'English': 'C2'},2025-06-25,30,1,9,4,1.0,0.0,0.33,1.0,0.83,0.0,0.0,0.605,0.1,0.9,0.4,1.0,1,0.1,0.0,0.033,0.075,0.166,0.0,0.0,0.09075,0.0025000000000000005,0.022500000000000003,0.010000000000000002,0.49975
320,P17,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suiet', 'Epmloyee Experience Platform']","{'Digital HR': 10, 'Organizational Development': 10}",['HR Analytics Certification'],"['Employee Experience Platforms', 'Organizational Development Systems']",Rteail,Berlin,hybrid,"{'English': 'C1', 'Geramn': 'C1', 'Fernch': 'A1'}",9,30,2025-07-26,E1,Corporate Trainer,Designs and delivers employee training programs.,HR,['Onboarding Suite'],"{'Talent Management': 6, 'Communication Skills': 10}","['HR Analytics Certification', 'SHRM-CP']",['Employee Experience Platforms'],['Manufacturing'],Vienna,onsite,"{'French': 'C2', 'English': 'C2'}",2025-06-29,10,5,9,8,0.5,0.0,0.67,0.0,0.0,1.0,0.5,0.605,0.5,0.9,0.8,1.0,1,0.05,0.0,0.067,0.0,0.0,0.1,0.05,0.09075,0.0125,0.022500000000000003,0.020000000000000004,0.41275000000000006
321,P17,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suiet', 'Epmloyee Experience Platform']","{'Digital HR': 10, 'Organizational Development': 10}",['HR Analytics Certification'],"['Employee Experience Platforms', 'Organizational Development Systems']",Rteail,Berlin,hybrid,"{'English': 'C1', 'Geramn': 'C1', 'Fernch': 'A1'}",9,30,2025-07-26,E2,Technical Support Specialist,Resolves technical issues reported by customers.,Technical,"['CloudSuite', 'Workflow2000', 'Print2.0']","{'Data Analysis': 7, 'Cloud Services': 9}","['ISO 27001', 'Microsoft Azure Certification']",['Scripting'],"['Retail', 'Education']",Berlin,onsite,"{'French': 'C2', 'Italian': 'C2', 'English': 'C2'}",2025-06-27,30,10,10,1,0.0,1.0,0.67,1.0,0.0,0.0,0.0,0.51,1.0,1.0,0.1,1.0,1,0.0,0.1,0.067,0.075,0.0,0.0,0.0,0.0765,0.025,0.025,0.0025000000000000005,0.37100000000000005
339,P17,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suiet', 'Epmloyee Experience Platform']","{'Digital HR': 10, 'Organizational Development': 10}",['HR Analytics Certification'],"['Employee Experience Platforms', 'Organizational Development Systems']",Rteail,Berlin,hybrid,"{'English': 'C1', 'Geramn': 'C1', 'Fernch': 'A1'}",9,30,2025-07-26,E20,Content Creator,"Develops written, video, and visual content for marketing.",Marketing,"['Content CMS', 'Social Media Manager', 'Digital Campaign Manager']","{'SEO Optimization': 9, 'Branding': 9, 'Campaign Management': 9, 'Copywriting': 5, 'Content Strategy': 5}","['Google Ads Certification', 'Digital Marketing Certification']",['Content Management Systems'],"['Retail', 'Education']",Berlin,onsite,"{'Italian': 'B1', 'German': 'C1', 'English': 'B2'}",2025-06-29,20,7,1,5,0.0,1.0,0.61,1.0,0.0,0.0,0.0,0.499,0.7,0.1,0.5,1.0,1,0.0,0.1,0.061,0.075,0.0,0.0,0.0,0.07485,0.017499999999999998,0.0025000000000000005,0.0125,0.34335
332,P17,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suiet', 'Epmloyee Experience Platform']","{'Digital HR': 10, 'Organizational Development': 10}",['HR Analytics Certification'],"['Employee Experience Platforms', 'Organizational Development Systems']",Rteail,Berlin,hybrid,"{'English': 'C1', 'Geramn': 'C1', 'Fernch': 'A1'}",9,30,2025-07-26,E13,Field Support Engineer,Provides onsite technical support for Canon products.,Technical,['AIScan'],"{'IT Infrastructure': 7, 'Workflow Automation': 7, 'Data Analysis': 5, 'Cloud Services': 6}",['ISO 27001'],['Scripting'],"['Education', 'Retail', 'Healthcare']",Berlin,hybrid,"{'Italian': 'C1', 'French': 'B1'}",2025-06-21,40,8,7,7,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.516,0.8,0.7,0.7,1.0,1,0.0,0.1,0.033,0.075,0.0,0.0,0.0,0.0774,0.020000000000000004,0.017499999999999998,0.017499999999999998,0.34040000000000004
331,P17,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suiet', 'Epmloyee Experience Platform']","{'Digital HR': 10, 'Organizational Development': 10}",['HR Analytics Certification'],"['Employee Experience Platforms', 'Organizational Development Systems']",Rteail,Berlin,hybrid,"{'English': 'C1', 'Geramn': 'C1', 'Fernch': 'A1'}",9,30,2025-07-26,E12,Strategy Consultant,Advises leadership on business growth and optimization strategies.,Consulting,"['ERP Migration Tool', 'Business Analysis Framework']","{'Change Management': 4, 'Project Management': 8, 'Workflow Optimization': 6, 'Business Analysis': 10}",['Six Sigma'],"['Business Workflow Optimization', 'ERP Systems Integration']",['Healthcare'],Berlin,onsite,"{'German': 'C2', 'Italian': 'B1', 'French': 'B2'}",2025-06-22,10,9,9,5,0.0,1.0,0.67,0.0,0.0,0.0,0.0,0.5,0.9,0.9,0.5,1.0,1,0.0,0.1,0.067,0.0,0.0,0.0,0.0,0.075,0.022500000000000003,0.022500000000000003,0.0125,0.29950000000000004
337,P17,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suiet', 'Epmloyee Experience Platform']","{'Digital HR': 10, 'Organizational Development': 10}",['HR Analytics Certification'],"['Employee Experience Platforms', 'Organizational Development Systems']",Rteail,Berlin,hybrid,"{'English': 'C1', 'Geramn': 'C1', 'Fernch': 'A1'}",9,30,2025-07-26,E18,Workflow Consultant,Analyzes business processes and recommends workflow improvements.,Consulting,"['Strategy Kit', 'Business Analysis Framework', 'ERP Migration Tool']","{'Strategic Planning': 6, 'Change Management': 8, 'Business Analysis': 7, 'Project Management': 9, 'Workflow Optimization': 5}","['PMP', 'Business Analysis Certification']",['Business Workflow Optimization'],"['Retail', 'Healthcare']",Vienna,onsite,{'Italian': 'C2'},2025-06-01,30,10,4,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.526,1.0,0.4,0.2,1.0,1,0.0,0.0,0.0,0.075,0.0,0.1,0.0,0.0789,0.025,0.010000000000000002,0.005000000000000001,0.29390000000000005
338,P17,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suiet', 'Epmloyee Experience Platform']","{'Digital HR': 10, 'Organizational Development': 10}",['HR Analytics Certification'],"['Employee Experience Platforms', 'Organizational Development Systems']",Rteail,Berlin,hybrid,"{'English': 'C1', 'Geramn': 'C1', 'Fernch': 'A1'}",9,30,2025-07-26,E19,Technical Support Specialist,Resolves technical issues reported by customers.,Technical,['CloudSuite'],"{'Cloud Services': 7, 'API Development': 5, 'Data Analysis': 6, 'Workflow Automation': 7}",['ISO 27001'],"['API Integration', 'Cybersecurity']","['Education', 'Finance', 'Healthcare']",Berlin,hybrid,"{'English': 'B2', 'Italian': 'B1', 'German': 'B2'}",2025-06-16,40,8,9,7,0.0,1.0,0.56,0.0,0.0,0.0,0.0,0.51,0.8,0.9,0.7,1.0,1,0.0,0.1,0.05600000000000001,0.0,0.0,0.0,0.0,0.0765,0.020000000000000004,0.022500000000000003,0.017499999999999998,0.2925000000000001
325,P17,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suiet', 'Epmloyee Experience Platform']","{'Digital HR': 10, 'Organizational Development': 10}",['HR Analytics Certification'],"['Employee Experience Platforms', 'Organizational Development Systems']",Rteail,Berlin,hybrid,"{'English': 'C1', 'Geramn': 'C1', 'Fernch': 'A1'}",9,30,2025-07-26,E6,IT Systems Engineer,Maintains and optimizes internal IT infrastructure.,Technical,"['AIScan', 'Workflow2000']","{'Data Analysis': 10, 'Cloud Services': 5, 'API Development': 6, 'IT Infrastructure': 7, 'Workflow Automation': 8}","['ISO 27001', 'Microsoft Azure Certification']","['Networking', 'API Integration']","['Finance', 'Manufacturing']",Berlin,hybrid,"{'French': 'B1', 'Italian': 'B2'}",2025-06-11,20,3,9,7,0.0,1.0,0.33,0.0,0.0,0.0,0.0,0.576,0.3,0.9,0.7,1.0,1,0.0,0.1,0.033,0.0,0.0,0.0,0.0,0.08639999999999999,0.0075,0.022500000000000003,0.017499999999999998,0.26689999999999997
327,P17,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suiet', 'Epmloyee Experience Platform']","{'Digital HR': 10, 'Organizational Development': 10}",['HR Analytics Certification'],"['Employee Experience Platforms', 'Organizational Development Systems']",Rteail,Berlin,hybrid,"{'English': 'C1', 'Geramn': 'C1', 'Fernch': 'A1'}",9,30,2025-07-26,E8,Field Support Engineer,Provides onsite technical support for Canon products.,Technical,['Workflow2000'],"{'Workflow Automation': 10, 'Cloud Services': 4, 'API Development': 10, 'IT Infrastructure': 10, 'Data Analysis': 9}","['Microsoft Azure Certification', 'ISO 27001']",['Networking'],"['Manufacturing', 'Education']",Berlin,onsite,"{'Italian': 'A2', 'English': 'A2', 'French': 'B1'}",2025-06-05,30,7,1,5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.516,0.7,0.1,0.5,1.0,1,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0774,0.017499999999999998,0.0025000000000000005,0.0125,0.2599
328,P17,HR digital onboarding system,"Implement HRIS system, self-service portals",HR,"['Onboarding Suiet', 'Epmloyee Experience Platform']","{'Digital HR': 10, 'Organizational Development': 10}",['HR Analytics Certification'],"['Employee Experience Platforms', 'Organizational Development Systems']",Rteail,Berlin,hybrid,"{'English': 'C1', 'Geramn': 'C1', 'Fernch': 'A1'}",9,30,2025-07-26,E9,Solutions Support Consultant,Provides technical guidance and second-line support for Canon solutions during and after customer deployment.,Technical,"['AIScan', 'IntegrationHub']","{'API Development': 4, 'IT Infrastructure': 4}","['Microsoft Azure Certification', 'ISO 27001']",['Cybersecurity'],['Retail'],Vienna,hybrid,{'French': 'A2'},2025-06-20,30,2,9,8,0.0,0.0,0.33,1.0,0.0,0.0,0.0,0.52,0.2,0.9,0.8,1.0,1,0.0,0.0,0.033,0.075,0.0,0.0,0.0,0.078,0.005000000000000001,0.022500000000000003,0.020000000000000004,0.23349999999999999
